r_outer,t,C11,C12,C22,C66,E_eff_x,E_eff_y,nu_eff_xy,nu_eff_yx
0.31600000000000017,0.004,26681023.92509322,-7561837.745996252,38274164.60488286,123445.97478681894,19820189.20149782,28432236.56362727,-0.19757028857611025,-0.2834163249216393
0.31600000000000017,0.006,86547065.22302286,-22124039.481795926,118085605.67305814,389339.4755590249,64292105.594245575,87720735.64284322,-0.1873559385641839,-0.25563015250470433
0.31600000000000017,0.008,190828652.3830252,-43622465.68418917,261099739.26182374,905672.251042474,141758427.48453304,193959806.30878338,-0.16707203847662883,-0.22859494703463892
0.31600000000000017,0.01,355226326.7184658,-72567064.7803928,474404495.68956256,1666311.4023801708,263882414.1337175,352414768.2265322,-0.15296453857359463,-0.2042840277373522
0.31600000000000017,0.012,588570024.1243459,-105385229.59046109,782942409.8162978,2717773.670235363,437223446.4923713,581614361.5778213,-0.13460150870507537,-0.17905300180254607
0.31600000000000017,0.014,879178602.7276098,-134545373.79510516,1170730068.9262323,4023261.2651649583,653104104.8833674,869685194.059487,-0.11492433428186156,-0.15303531430096745
0.31600000000000017,0.016,1227946017.856302,-156301864.7050947,1649633235.152035,5913378.064595758,912188470.4075388,1225441831.8272262,-0.0947494639259553,-0.12728724425358706
0.31600000000000017,0.018000000000000002,1664357718.7986858,-166280348.18814215,2251904363.955222,8448230.604694553,1236380019.679024,1672843241.795308,-0.07383988008091473,-0.09990661641426543
0.31600000000000017,0.02,2145501033.5973954,-162678866.23333308,2912547116.0636187,11044506.117142316,1593800767.8152082,2163606429.075831,-0.05585450114647336,-0.07582325232468747
0.31600000000000017,0.022000000000000002,2710382699.9840937,-143487014.50903463,3684962108.8868766,14393314.228949703,2013427148.5596128,2737400423.744537,-0.03893853186793772,-0.05293976179447896
0.31600000000000017,0.024,3316822234.254492,-104767680.56051141,4524742430.6704235,17772698.335771605,2463925088.303337,3361237234.212315,-0.023154396557549056,-0.03158676382427821
0.31600000000000017,0.026,3996896307.4412227,-52023657.065613516,5463212313.32563,22355675.037261628,2969122971.2420516,4058386289.89904,-0.009522539868845966,-0.013016013692614056
0.31600000000000017,0.028,4707894237.712904,23117889.106212635,6438499588.599853,26628240.381978333,3497292862.301015,4782885408.674177,0.0035905708757278903,0.004910452091515826
