r_outer,t,C11,C12,C22,C66,E_eff_x,E_eff_y,nu_eff_xy,nu_eff_yx
0.3340000000000002,0.004,31640896.633250587,-7358646.225458234,83367782.13336125,293562.9434946305,23504666.070414726,61930352.4419255,-0.08826726628863414,-0.23256756313679258
0.3340000000000002,0.006,106272113.24967322,-17216395.76901319,250695237.8613315,871910.3568794256,78944998.41404298,186230748.12556058,-0.06867460234141422,-0.16200294924563505
0.3340000000000002,0.008,231504334.21220127,-33976195.003674164,498529287.0216107,1902494.2811797147,171974648.27192098,370336041.7874823,-0.06815285658874708,-0.1467626734475344
0.3340000000000002,0.01,430819483.26998705,-50131028.68984627,853628631.4334327,3555908.270567377,320037330.4291333,634124126.2076929,-0.05872697663112014,-0.1163620278018625
0.3340000000000002,0.012,698451736.8775108,-66470002.956036784,1269416775.6513085,5851227.586227656,518849861.6804367,942995319.0552579,-0.05236263158877238,-0.09516763928914647
0.3340000000000002,0.014,1024110110.0544084,-78451592.23711874,1749672812.3133678,8809956.067559829,760767510.326132,1299756946.2899303,-0.04483786436241886,-0.07660464579629118
0.3340000000000002,0.016,1435350071.8297307,-84167736.50193349,2285254555.0484037,12451537.398459274,1066260053.3592286,1697617669.4645286,-0.036830792576694256,-0.05863916974250023
0.3340000000000002,0.018000000000000002,1927577733.6734357,-85821651.78445879,2880226328.1958942,17087337.18560257,1431914887.8716953,2139596700.9455218,-0.02979684302733787,-0.044523056209466685
0.3340000000000002,0.02,2489522648.0590563,-77817096.11764178,3534621937.2920275,22366541.702561066,1849359681.4152992,2625719153.416935,-0.02201567734773344,-0.031257838195732614
0.3340000000000002,0.022000000000000002,3086244108.8322434,-76371763.59868157,4208935172.4735312,28284407.839822136,2292638480.84681,3126637556.6946235,-0.018145150844364032,-0.024745859661625635
0.3340000000000002,0.024,3788942561.8624206,-65985163.696240015,4959294632.382892,35062783.461553104,2814643045.9549417,3684047441.19872,-0.01330535259296236,-0.01741519239705909
0.3340000000000002,0.026,4499747484.596532,-58444930.44155886,5727244252.2613535,42286828.33385858,3342669559.9859953,4254524301.6798635,-0.010204721130669846,-0.012988491163476766
0.3340000000000002,0.028,5324692067.263537,-49022055.39399923,6586699446.66994,50751034.09080126,3955485535.6814857,4892976731.811956,-0.007442582706393788,-0.009206552186442701
0.3340000000000002,0.030000000000000002,6253481944.236332,-45845669.31748553,7523181006.722489,60040197.823525995,4645443730.004133,5588648747.850993,-0.006093920813086807,-0.00733122278537004
0.3340000000000002,0.032,7159852228.505578,-38389034.071249396,8588548099.856597,70534565.5943595,5318747369.747002,6380064302.750615,-0.004469793220566626,-0.005361707594803538
0.3340000000000002,0.034,8141840878.181042,-20617867.56061143,9857040364.02066,82865033.5170136,6048224652.363061,7322372841.84392,-0.002091689472619899,-0.002532334869852878
0.3340000000000002,0.036000000000000004,9178882849.516163,-14408276.891456872,11170997438.017479,95164809.1219421,6818598688.212007,8298455239.670129,-0.001289793232108548,-0.0015697200985865466
0.3340000000000002,0.038000000000000006,10289636832.66754,2712185.279561031,12437309107.366978,107688767.95592307,7643730218.553031,9239143908.329758,0.00021806849505368693,0.00026358415983646625
