r_outer,t,C11,C12,C22,C66,E_eff_x,E_eff_y,nu_eff_xy,nu_eff_yx
0.166,0.048,3698605395.5854135,-3383384970.1102753,3698605395.5987663,194936519.02762493,2747535436.7205935,2747535436.7305126,-0.9147731667012668,-0.9147731667045694
0.166,0.05,4097933545.895403,-3734109722.9817905,4097933545.9135604,225076326.2300326,3044179205.5223002,3044179205.535788,-0.9112177347788928,-0.9112177347829303
0.166,0.052000000000000005,4505195332.32103,-4089924209.402628,4505195332.337583,254592704.94629297,3346716532.581337,3346716532.593633,-0.9078239471762292,-0.9078239471795647
0.166,0.054000000000000006,4937035921.478994,-4461931216.59042,4937035921.498547,291262461.5622938,3667512398.812968,3667512398.827492,-0.9037672173217817,-0.9037672173253609
0.166,0.05600000000000001,5400764147.993944,-4859388971.655973,5400764148.009447,331942900.67627144,4011996224.224074,4011996224.2355895,-0.8997595226310692,-0.899759522633652
0.166,0.057999999999999996,5836764886.15156,-5226359406.140204,5836764886.171951,370140953.8695271,4335882486.855445,4335882486.870593,-0.8954205811034335,-0.8954205811065618
0.166,0.06,6338721230.10871,-5647809839.7902975,6338721230.126542,419870838.81161976,4708764342.366471,4708764342.379718,-0.8910014551432716,-0.8910014551457781
0.166,0.062,6841409205.438785,-6062246778.919836,6841409205.461437,473032767.4371611,5082189695.468813,5082189695.48564,-0.8861108284650474,-0.8861108284679814
0.166,0.064,7360681834.81721,-6484210804.729751,7360681834.836673,532316114.040897,5467935077.292786,5467935077.307243,-0.8809252933663352,-0.8809252933686645
0.166,0.066,7887146873.675051,-6910701082.326205,7887146873.697168,587216916.3832241,5859023391.872896,5859023391.889325,-0.8761978435285248,-0.876197843530982
0.166,0.068,8412273772.838937,-7327472654.386495,8412273772.86284,646057132.6448821,6249117659.823211,6249117659.840967,-0.8710454334028208,-0.8710454334052958
0.166,0.07,8995304004.044733,-7784925908.125936,8995304004.066927,720902469.1426474,6682225831.576089,6682225831.592575,-0.8654433362792676,-0.8654433362814029
0.166,0.07200000000000001,9552195410.608313,-8213606452.0934515,9552195410.630562,789162945.9664971,7095916590.737605,7095916590.754132,-0.859865831780681,-0.8598658317826838
0.166,0.07400000000000001,10140674804.766125,-8663567636.04255,10140674804.79078,863713600.835253,7533072712.11198,7533072712.130295,-0.8543383751887599,-0.854338375190837
0.166,0.07600000000000001,10767922668.020851,-9130830552.660254,10767922668.046696,956954032.723638,7999028267.672633,7999028267.691833,-0.8479658365076825,-0.8479658365097178
0.166,0.078,11367683722.2628,-9568373255.573282,11367683722.287874,1041278826.8099682,8444565050.823795,8444565050.842422,-0.8417170541799293,-0.8417170541817859
0.166,0.08,11995660858.158754,-10022052055.801931,11995660858.18245,1132393345.7420135,8911062351.775076,8911062351.792679,-0.8354731076750737,-0.8354731076767239
0.166,0.082,12659656410.6826,-10484541990.219162,12659656410.706638,1246690240.5323064,9404316190.79279,9404316190.810646,-0.8281853511720967,-0.8281853511736692
0.166,0.084,13320694945.317862,-10949150749.043613,13320694945.34168,1339620550.682067,9895373387.950413,9895373387.968107,-0.8219654300298042,-0.821965430031274
0.166,0.08600000000000001,13991433727.73066,-11397323123.000496,13991433727.75314,1458165607.939164,10393636483.457064,10393636483.473763,-0.8145929391348211,-0.8145929391361298
0.166,0.08800000000000001,14667814580.553099,-11848049149.670132,14667814580.577703,1562231709.8554494,10896090831.268017,10896090831.286295,-0.8077583122272798,-0.8077583122286348
0.166,0.09000000000000001,15396780192.422888,-12321662698.284176,15396780192.444448,1696362123.4091673,11437608142.942719,11437608142.958735,-0.8002752877079259,-0.8002752877090465
0.166,0.092,16083827075.284664,-12751397943.069532,16083827075.30815,1810139778.3900893,11947985827.354322,11947985827.37177,-0.7928086943091701,-0.7928086943103277
0.166,0.094,16828550342.18926,-13204744552.620525,16828550342.212666,1958903115.6134784,12501208825.626308,12501208825.643696,-0.7846632231593829,-0.7846632231604741
0.166,0.096,17563449823.276405,-13646146216.702967,17563449823.298256,2087097557.006089,13047134154.433903,13047134154.450136,-0.7769627467265052,-0.7769627467274719
0.166,0.098,18331098362.733562,-14082757382.966244,18331098362.754414,2250636475.46252,13617387355.173504,13617387355.188995,-0.7682440574090172,-0.7682440574098911
0.166,0.1,19090535017.44548,-14527168587.072021,19090535017.46805,2376861056.2342176,14181540298.673788,14181540298.690552,-0.7609618365215801,-0.7609618365224797
0.166,0.10200000000000001,19913901336.68616,-14957663483.050734,19913901336.707333,2573007245.610169,14793183850.109722,14793183850.12545,-0.7511166812642204,-0.751116681265019
0.166,0.10400000000000001,20689293869.15241,-15378872789.446762,20689293869.17211,2707720661.686099,15369189731.370363,15369189731.384998,-0.7433251655032029,-0.7433251655039108
0.166,0.10600000000000001,21495916600.805744,-15788507456.494122,21495916600.82613,2868062587.0208464,15968395189.169985,15968395189.185127,-0.7344886821847522,-0.7344886821854487
0.166,0.10800000000000001,22353072926.512493,-16198449728.47021,22353072926.53359,3073319081.671358,16605139888.266428,16605139888.282099,-0.7246632166283632,-0.724663216629047
0.166,0.11,23172212657.664074,-16596477374.69829,23172212657.68507,3227952714.4875665,17213643688.55046,17213643688.566055,-0.716223246345621,-0.7162232463462699
0.166,0.112,24032619237.105724,-16971249208.103853,24032619237.126884,3425602087.8499846,17852802861.849968,17852802861.86569,-0.7061755957871522,-0.706175595787774
0.166,0.114,24928752988.109432,-17354796551.643917,24928752988.13024,3633091871.225835,18518502219.738438,18518502219.753895,-0.6961758801135122,-0.6961758801140933
0.166,0.116,25793815449.687874,-17723669628.681416,25793815449.70784,3803273222.8669596,19161120048.339565,19161120048.354397,-0.6871286515652792,-0.6871286515658112
0.166,0.11800000000000001,26700430681.576145,-18077868220.997093,26700430681.596798,3998789470.027953,19834605649.170853,19834605649.186195,-0.677062794850617,-0.6770627948511407
0.166,0.12000000000000001,27635475196.73645,-18391007122.211723,27635475196.755585,4251028882.034143,20529210146.14708,20529210146.161297,-0.6654854671857003,-0.6654854671861611
0.166,0.12200000000000001,28544426135.566074,-18719848867.80319,28544426135.58588,4435260976.53864,21204430843.563374,21204430843.578083,-0.6558145109971383,-0.6558145109975934
0.166,0.124,29505152177.625748,-19030947652.14105,29505152177.64713,4656542277.005282,21918113046.236275,21918113046.252155,-0.645004219519286,-0.6450042195197534
0.166,0.126,30455171106.447243,-19316278955.88066,30455171106.465805,4874395860.748764,22623841393.360813,22623841393.374603,-0.6342528462031758,-0.6342528462035624
0.166,0.128,31444413676.86682,-19567677947.50263,31444413676.886787,5125798836.297565,23358707302.815357,23358707302.830193,-0.6222942538720589,-0.6222942538724541
0.166,0.13,32398381444.88547,-19813982292.71174,32398381444.90496,5327306443.094371,24067369073.3435,24067369073.357975,-0.6115732147424213,-0.6115732147427891
0.166,0.132,33374546921.279705,-20046130449.925312,33374546921.30035,5536957303.085188,24792520570.0935,24792520570.108833,-0.6006412760357637,-0.6006412760361353
0.166,0.134,34414334057.45792,-20257577652.28998,34414334057.47745,5781351190.431765,25564933871.254456,25564933871.26896,-0.5886377931491158,-0.5886377931494499
0.166,0.136,35483636056.052155,-20399207949.253403,35483636056.07053,6087375689.208053,26359272498.781605,26359272498.795254,-0.5748905753913996,-0.5748905753916974
0.166,0.138,36507577796.40485,-20567514783.920067,36507577796.42421,6302551161.774779,27119914934.47217,27119914934.48656,-0.5633765926244108,-0.5633765926247096
0.166,0.14,37511975182.387566,-20678599835.981514,37511975182.4051,6519364157.749193,27866038706.916477,27866038706.92951,-0.5512532927266587,-0.5512532927269164
0.166,0.14200000000000002,38568975115.80242,-20799341079.441822,38568975115.82023,6743123890.386876,28651238657.45323,28651238657.46646,-0.5392764784903591,-0.5392764784906081
0.166,0.14400000000000002,39599095907.63181,-20850693987.906284,39599095907.65053,6972398290.99814,29416471245.66935,29416471245.68325,-0.5265446978014955,-0.5265446978017444
0.166,0.14600000000000002,40709707421.19222,-20874346725.62041,40709707421.20992,7241238989.318834,30241496941.457085,30241496941.47023,-0.5127609125175091,-0.512760912517732
0.166,0.14800000000000002,41775399197.49882,-20877247868.506516,41775399197.51584,7466363704.076701,31033153689.570553,31033153689.5832,-0.499749811361419,-0.4997498113616226
0.166,0.15,42887321937.21425,-20835062434.067654,42887321937.231766,7735001456.222642,31859153439.073444,31859153439.08646,-0.48580936027110877,-0.4858093602713072
0.166,0.152,44043206495.12531,-20718000225.788895,44043206495.14321,8040395207.63369,32717810539.23595,32717810539.24925,-0.4704017230914724,-0.47040172309166356
0.166,0.154,45121983703.92438,-20592797185.314972,45121983703.94167,8270016945.671723,33519187894.34383,33519187894.356674,-0.45638058203358794,-0.4563805820337629
0.166,0.156,46222869649.384605,-20441420324.89293,46222869649.401924,8501781637.787624,34336988882.399998,34336988882.412865,-0.4422360723152856,-0.4422360723154513
0.166,0.158,47336640419.99472,-20253917486.04516,47336640420.0119,8735170505.125168,35164361454.853226,35164361454.86599,-0.427869770780832,-0.42786977078098726
0.166,0.16,48435580902.64699,-20004529289.01804,48435580902.665,8966986713.251677,35980717241.96634,35980717241.97972,-0.4130130973182436,-0.4130130973183972
0.166,0.162,49548673575.68878,-19718846100.968727,49548673575.70606,9200291194.740885,36807586084.797386,36807586084.81023,-0.3979692023609884,-0.39796920236112726
0.166,0.164,50655026293.526695,-19377487451.91955,50655026293.544235,9432511710.10483,37629448103.762695,37629448103.77573,-0.38253829619251684,-0.3825382961926493
0.166,0.166,51766256409.84752,-18990509317.00854,51766256409.864365,9664908196.683704,38454933333.029594,38454933333.04211,-0.36685112337754033,-0.36685112337765974
0.166,0.168,52889932349.06755,-18564364698.596878,52889932349.08501,9899548568.904036,39289664030.73589,39289664030.74887,-0.3509999705816988,-0.35099997058181465
0.166,0.17,54039890215.57777,-18110425139.13806,54039890215.595055,10138578256.19474,40143918445.85777,40143918445.87062,-0.33513067970503907,-0.3351306797051463
0.166,0.17200000000000001,55216516222.41819,-17628329141.862015,55216516222.434875,10382100640.159111,41017983479.51066,41017983479.523056,-0.31925826451722966,-0.3192582645173261
0.166,0.17400000000000002,56420159858.870926,-17117752169.356796,56420159858.88846,10630220052.061565,41912118752.30412,41912118752.31714,-0.3033977963226217,-0.30339779632271596
0.166,0.17600000000000002,57651130754.19653,-16578409777.12447,57651130754.21324,10883041630.380562,42826554274.546,42826554274.55841,-0.2875643471383758,-0.28756434713845913
0.166,0.17800000000000002,58909695574.1144,-16010060715.482313,58909695574.13273,11140671169.236706,43761488140.770706,43761488140.78432,-0.27177293244258993,-0.2717729324426745
0.166,0.18,60196074977.98245,-15412509971.765707,60196074978.00002,11403214957.544176,44717084269.358406,44717084269.37145,-0.2560384539589757,-0.2560384539590504
0.166,0.182,61510440666.27125,-14785611723.093046,61510440666.28822,11670779608.775614,45693470209.23007,45693470209.24269,-0.24037564294668654,-0.2403756429467529
0.166,0.184,62852912549.393456,-14129272168.508337,62852912549.40885,11943471881.27664,46690735036.69229,46690735036.70372,-0.2247990044598375,-0.22479900445989257
0.166,0.186,64223556070.05157,-13443452208.149738,64223556070.06805,12221398489.109596,47708927366.32403,47708927366.33627,-0.20932276302923652,-0.20932276302929023
0.166,0.188,65622379711.997314,-12728169936.401058,65622379712.01384,12504665903.461126,48748053500.340866,48748053500.35315,-0.19396081020315153,-0.19396081020320038
0.166,0.19,67049332728.39087,-11983502915.609264,67049332728.40693,12793380144.698494,49808075741.09036,49808075741.102295,-0.17872665435986046,-0.17872665435990326
0.166,0.192,68504303122.84885,-11209590197.11044,68504303122.865204,13087646565.22132,50888910891.25915,50888910891.2713,-0.1636333731766542,-0.16363337317669327
0.166,0.194,69987115915.475,-10406634057.042906,69987115915.49059,13387569623.308544,51990428965.78144,51990428965.793015,-0.14869356910790427,-0.14869356910793735
0.166,0.196,71497531725.06815,-9574901415.538683,71497531725.08434,13693252648.236853,53112452138.622055,53112452138.63408,-0.1339193281854149,-0.13391932818544522
0.166,0.198,73035245696.78525,-8714724909.810474,73035245696.80057,14004797596.99499,54254753946.183334,54254753946.19471,-0.11932218241571874,-0.11932218241574377
0.166,0.2,74599886802.22647,-7826503593.935087,74599886802.24202,14322304803.005672,55417058767.36824,55417058767.3798,-0.10491307600348625,-0.1049130760035081
0.166,0.202,76191017535.88835,-6910703241.196283,76191017535.90294,14645872717.322159,56599041598.0885,56599041598.099335,-0.09070233558621005,-0.09070233558622742
0.166,0.20400000000000001,77808134028.39687,-5967856228.341942,77808134028.41109,14975597642.847403,57800328135.38054,57800328135.3911,-0.07669964461765426,-0.07669964461766828
0.166,0.20600000000000002,79450666592.83371,-4998560985.274643,79450666592.8481,15311573462.192524,59020495183.2479,59020495183.25859,-0.0629140219916619,-0.0629140219916733
0.166,0.20800000000000002,81117980715.9157,-4003480998.19731,81117980715.92987,15653891359.867863,60259071388.96596,60259071388.97649,-0.04935380495006714,-0.049353804950075755
0.166,0.21000000000000002,82809378500.69922,-2983343359.3896437,82809378500.71327,16002639539.569647,61515538314.80514,61515538314.81559,-0.036026636274826614,-0.03602663627483273
0.166,0.21200000000000002,84524100562.16826,-1938936862.0759714,84524100562.18109,16357902937.400919,62789331846.182144,62789331846.19167,-0.022939455719491166,-0.022939455719494645
0.166,0.214,86261328371.34653,-871109644.6047232,86261328371.3599,16719762931.935287,64079843933.00028,64079843933.010216,-0.01009849559532108,-0.010098495595322644
0.166,0.216,88020187037.80542,219233606.0575319,88020187037.81796,17088297052.101685,65386424656.655464,65386424656.66478,0.0024907196114379755,0.0024907196114383307
