r_outer,t,C11,C12,C22,C66,E_eff_x,E_eff_y,nu_eff_xy,nu_eff_yx
0.31200000000000017,0.004,23344555.21480875,-6552630.802628991,37922958.17431021,108085.09857752956,17341669.588143647,28171340.358059015,-0.17278796586780718,-0.28069203899298506
0.31200000000000017,0.006,76813424.84978373,-19835755.987722132,120127448.09798373,345006.56060943654,57061401.3169822,89237532.87278794,-0.16512259522522116,-0.2582329329347431
0.31200000000000017,0.008,175002052.846128,-40702950.92588207,277068408.2811613,813548.9706878676,130001524.97140938,205822246.15171987,-0.1469057810610362,-0.23258556264863064
0.31200000000000017,0.01,324588084.39418143,-66049024.121257335,513898062.4719362,1520378.8835068888,241122576.97853482,381752846.4077241,-0.12852553637495812,-0.20348567090665923
0.31200000000000017,0.012,527088769.75811136,-90305420.32633348,845417832.5191914,2654404.3936465695,391551657.53459704,628024675.5856851,-0.10681750118428393,-0.17132867461353035
0.31200000000000017,0.014,788754841.2045349,-110234927.97109053,1274656371.7699862,4001143.764989053,585932167.7519404,946887590.4577042,-0.08648207502232029,-0.13975816338920588
0.31200000000000017,0.016,1121262230.9376156,-122979331.17404616,1802822347.3588412,5993723.42719822,832937657.2679431,1339239458.0379963,-0.06821489169701747,-0.10967936650395249
0.31200000000000017,0.018000000000000002,1505319571.1812408,-121052579.82653098,2431280147.0797143,8106600.292251403,1118237395.734636,1806093823.544931,-0.04978964681298902,-0.08041653223942322
0.31200000000000017,0.02,1964618043.6312857,-106740671.31230025,3155180837.1972785,10972818.026187697,1459430546.6975267,2343848621.9179783,-0.03383028638292476,-0.05433151327217122
0.31200000000000017,0.022000000000000002,2464791056.569097,-76570080.72275177,3953318206.4165134,14042380.24515347,1830987642.022758,2936750667.6236963,-0.01936855996020587,-0.031065546314231862
0.31200000000000017,0.024,3039572671.786404,-27544874.768168077,4842807231.19647,17808176.224429853,2257968270.4699006,3597513943.174521,-0.005687790872766745,-0.00906208791250236
0.31200000000000017,0.026,3662259604.2716837,36632057.44118882,5798023476.718642,22096675.0509049,2720535706.030394,4307103154.133849,0.006318025028405115,0.010002583486561398
