r_outer,t,C11,C12,C22,C66,E_eff_x,E_eff_y,nu_eff_xy,nu_eff_yx
0.3280000000000002,0.004,34115957.76165902,-8970332.541633638,66854141.67574974,227270.8841871402,25343282.90866099,49663076.6734141,-0.1341776637435685,-0.26293655902326396
0.3280000000000002,0.006,105573633.79831421,-24708464.880056046,188802098.08069816,685671.395141585,78426127.964462,140252987.1456615,-0.13086965203901021,-0.2340401101212317
0.3280000000000002,0.008,234318583.2176824,-45888798.40862779,395665310.7516323,1519118.334749392,174065233.24742123,293922802.2726412,-0.11597882645171588,-0.19583934734701353
0.3280000000000002,0.01,423142858.71807176,-72584825.73134176,670286901.843384,2765163.660466322,314334695.04771054,497927412.7979425,-0.108289190094157,-0.17153739980686522
0.3280000000000002,0.012,690430594.6387572,-98540845.32649685,1024950161.7632747,4599218.122202578,512891298.87450546,761391548.7384326,-0.09614208475948914,-0.14272375252729752
0.3280000000000002,0.014,1022540757.5975049,-121104618.96284226,1445792094.520242,6923222.548742678,759601705.6438609,1074016984.5007515,-0.0837635088902796,-0.1184350042411823
0.3280000000000002,0.016,1426851061.9151182,-141978083.4217864,1922484724.3326385,9869091.958999094,1059946503.1369451,1428131509.504246,-0.07385134540981694,-0.09950448733676769
0.3280000000000002,0.018000000000000002,1911837221.169011,-157220998.39182374,2461208940.281168,13393429.99145825,1420221935.7255514,1828326641.351725,-0.06387958202925383,-0.08223555679896716
0.3280000000000002,0.02,2448258880.552943,-170077509.80126497,3052490224.751971,17561972.051406957,1818706596.9821866,2267564166.958607,-0.05571762635704577,-0.06946876049433656
0.3280000000000002,0.022000000000000002,3058532312.094558,-179058197.2093055,3705884018.250228,22408290.429227144,2272052574.698815,2752942413.5573125,-0.04831726959815912,-0.05854383048406706
0.3280000000000002,0.024,3782637092.796238,-176994793.68639,4557860035.733545,28983828.215610344,2809958983.220063,3385838883.687777,-0.038832871632466515,-0.04679137579004445
0.3280000000000002,0.026,4517963829.161777,-178626142.30883494,5489117794.45598,35901306.84428547,3356201701.6630344,4077630361.5958714,-0.032541867199360835,-0.039536868612331424
0.3280000000000002,0.028,5333251712.1927,-164513696.6460114,6513268283.815381,43665081.54129197,3961844129.057435,4838427867.97714,-0.025258240483476847,-0.030846790199289813
0.3280000000000002,0.030000000000000002,6196124651.248337,-146054491.46487716,7570981413.25395,51487452.62739153,4602835455.213051,5624157621.2743635,-0.019291355174798144,-0.02357190981228105
0.3280000000000002,0.032,7141371541.518596,-123226253.14051692,8620946818.410355,59603924.09443828,5305018859.413815,6404131922.247694,-0.014293818966306885,-0.01725526426178817
0.3280000000000002,0.034,8121202420.009349,-81386928.82034254,9713402949.044033,67564199.41570331,6032893226.29266,7215670762.146997,-0.008378827610395018,-0.01002153678866791
0.3280000000000002,0.036000000000000004,9151095425.83173,-15501215.819726633,10798358348.549376,75434402.65728395,6797956602.046429,8021637630.350966,-0.0014355159663514063,-0.0016939191537627036
0.3280000000000002,0.038000000000000006,10221969825.647968,75069055.84081744,11874674279.373325,83040830.3979217,7593463299.052778,8821186607.534472,0.006321778103102558,0.007343893312271524
