r_outer,t,C11,C12,C22,C66,E_eff_x,E_eff_y,nu_eff_xy,nu_eff_yx
0.168,0.004,2832175.0799562526,-2655291.992451583,2832175.0845599165,64488.43874517173,2103901.4879675023,2103901.491387367,-0.9375451422220887,-0.9375451437460562
0.168,0.006,8558000.307260474,-8089255.479014897,8558000.30520451,202593.1599772195,6357371.656822068,6357371.65529478,-0.9452272949903322,-0.945227294763252
0.168,0.008,19923506.85443149,-18906061.42524887,19923506.855630524,484262.7879264134,14800319.377577681,14800319.378468392,-0.9489324124636161,-0.9489324125207246
0.168,0.01,38520547.271028206,-36595767.194627434,38520547.27047209,964121.3845128145,28615263.68704953,28615263.68663641,-0.950032379801621,-0.9500323797879054
0.168,0.012,67098815.73272268,-63767693.673137546,67098815.733788766,1760885.3819011669,49844834.54430828,49844834.54510024,-0.9503549798275533,-0.9503549798426529
0.168,0.014,106446013.40237126,-101132021.91308403,106446013.40396935,2883050.650024671,79074181.38461867,79074181.38580583,-0.9500780600329447,-0.9500780600472084
0.168,0.016,159316623.25725886,-151269042.11177182,159316623.2570107,4477291.247067361,118349491.56253518,118349491.56235082,-0.9494868709823427,-0.9494868709808637
0.168,0.018000000000000002,225602744.74166846,-213938159.99443826,225602744.7488722,6602275.893996116,167590610.37952518,167590610.3848765,-0.9482959093985391,-0.9482959094288193
0.168,0.02,309491897.0597624,-293137707.00961953,309491897.0629847,9443771.258501511,229908266.3872521,229908266.3896458,-0.9471579378698987,-0.94715793787976
0.168,0.022000000000000002,412817035.4431068,-390522536.8243846,412817035.45221484,13163368.568652522,306664083.47202224,306664083.4787882,-0.9459942378506546,-0.9459942378715263
0.168,0.024,535197427.9717384,-505648962.84118974,535197427.98923296,17639627.779937126,397575232.20757717,397575232.2205731,-0.9447895980011367,-0.9447895980320201
0.168,0.026,670958770.5774345,-632594577.5013088,670958770.5954194,23019932.327348687,498426515.2860943,498426515.29945445,-0.9428218323160668,-0.9428218323413388
0.168,0.028,835900786.4847225,-786887061.2661221,835900786.505664,29793611.505170636,620954869.9600797,620954869.9756361,-0.9413641833686566,-0.9413641833922402
