r_outer,t,C11,C12,C22,C66,E_eff_x,E_eff_y,nu_eff_xy,nu_eff_yx
0.24400000000000008,0.004,1028345.0705482824,-947436.5585759038,1028345.0698460535,45946.75447494834,763913.4809787241,763913.4804570684,-0.9213216325505776,-0.9213216319214321
0.24400000000000008,0.006,3165828.9758836813,-2947054.8691904573,3165828.9663901404,156479.3061554441,2351758.6677993066,2351758.660746962,-0.9308951622079755,-0.9308951594164504
0.24400000000000008,0.008,7157640.205480312,-6681652.039948083,7157640.203825565,374620.98739198194,5317104.152642518,5317104.151413278,-0.9334992888266332,-0.9334992886108212
0.24400000000000008,0.01,13728246.279547056,-12818301.216808293,13728246.279571973,765619.0176930777,10198125.807663528,10198125.807682037,-0.9337173121582395,-0.9337173121599341
0.24400000000000008,0.012,23843992.64517144,-22273093.25891823,23843992.63850829,1394575.5696783687,17712680.250698786,17712680.24574902,-0.9341176033978034,-0.9341176031367663
0.24400000000000008,0.014,37940376.62763008,-35429675.21772889,37940376.619036384,2313824.4075600817,28184279.780525204,28184279.77414132,-0.9338250796369859,-0.9338250794254697
0.24400000000000008,0.016,56697754.32684861,-52883013.41678865,56697754.316127226,3633804.4053304223,42118331.78565898,42118331.77769452,-0.9327179542584899,-0.9327179540821156
0.24400000000000008,0.018000000000000002,80688071.06335902,-75138329.05783449,80688071.05905047,5413957.774363829,59939709.932780996,59939709.92958035,-0.9312197958338293,-0.9312197957841044
0.24400000000000008,0.02,110814885.56629826,-103015890.44223817,110814885.55974329,7814018.959773333,82319629.27782159,82319629.27295217,-0.9296214125195259,-0.9296214124645364
0.24400000000000008,0.022000000000000002,149600064.51508442,-138982767.77064803,149600064.5099587,10944929.854195505,111131476.49691987,111131476.49311219,-0.9290287957154998,-0.9290287956836688
0.24400000000000008,0.024,193487353.1686195,-179389352.44453615,193487353.16304198,14772651.676439472,143733462.35383168,143733462.34968832,-0.9271373529688726,-0.9271373529421466
0.24400000000000008,0.026,245778468.40152872,-227426416.19661984,245778468.39459077,19536570.707908496,182578290.81256422,182578290.8074103,-0.9253309196780118,-0.9253309196518912
0.24400000000000008,0.028,307032880.6150083,-283524618.0117807,307032880.6090691,25455180.13282182,228081568.4568633,228081568.45245138,-0.9234340551713729,-0.9234340551535102
0.24400000000000008,0.030000000000000002,377491657.5924942,-347834387.9288588,377491657.58273995,32723030.09536667,280422374.21156716,280422374.20432115,-0.9214359600850762,-0.9214359600612666
0.24400000000000008,0.032,460003920.18779814,-423228114.02095085,460003920.1754394,41176795.37510251,341717197.85379297,341717197.8446122,-0.9200532766319409,-0.9200532766072222
0.24400000000000008,0.034,548860208.7423333,-503524406.88202906,548860208.7414678,51419575.192621976,407724726.4943047,407724726.4936619,-0.9174000936169276,-0.9174000936154811
0.24400000000000008,0.036000000000000004,649391834.3222665,-594448637.0070764,649391834.3162116,63127829.00302509,482405362.63939804,482405362.6349001,-0.9153928423399585,-0.9153928423314236
0.24400000000000008,0.038000000000000006,764322299.7758646,-698173512.7798263,764322299.7709965,77036593.00548112,567782279.8334994,567782279.8298832,-0.9134543280877852,-0.9134543280819671
0.24400000000000008,0.04000000000000001,885292930.4670997,-806414265.1409847,885292930.467096,92562909.40689509,657646176.9184171,657646176.9184142,-0.9109010558974039,-0.9109010558974
0.24400000000000008,0.041999999999999996,1022703533.0976685,-929254443.1456176,1022703533.0958164,111065894.31570546,759722624.5868397,759722624.5854638,-0.908625435499064,-0.9086254354974185
0.24400000000000008,0.044,1166977207.5592299,-1057001368.5828,1166977207.559466,131767617.98231247,866897354.1868566,866897354.187032,-0.9057600797476913,-0.9057600797478746
0.24400000000000008,0.046,1326583054.8437264,-1197958683.477862,1326583054.83687,155627406.8146754,985461697.8839113,985461697.8788179,-0.9030408455090473,-0.9030408455043799
0.24400000000000008,0.048,1498371094.0213475,-1349790895.2883506,1498371094.0250115,180710053.7749511,1113075669.8444297,1113075669.8471515,-0.9008388513839144,-0.9008388513861172
0.24400000000000008,0.05,1681938678.50256,-1509816047.166326,1681938678.5063283,211592599.40282398,1249440161.1733305,1249440161.1761298,-0.8976641458219758,-0.8976641458239871
0.24400000000000008,0.052000000000000005,1881819470.706404,-1683347089.4967747,1881819470.7126446,246340916.69127697,1397923035.3819003,1397923035.3865361,-0.8945316570984844,-0.8945316571014509
0.24400000000000008,0.054000000000000006,2086245310.602128,-1860094858.5293553,2086245310.6036437,281743502.9527951,1549782230.7330096,1549782230.7341356,-0.8915992999841169,-0.8915992999847646
0.24400000000000008,0.05600000000000001,2312216341.9230347,-2055530649.7689288,2312216341.925135,321418395.99115074,1717646425.4285402,1717646425.4301007,-0.8889871646082685,-0.8889871646090761
0.24400000000000008,0.057999999999999996,2551965203.523363,-2259246513.474709,2551965203.5217795,370877442.19176435,1895745579.7602131,1895745579.7590365,-0.8852967549702045,-0.8852967549696552
0.24400000000000008,0.06,2791546955.275957,-2461714639.3589697,2791546955.278668,418252293.8556264,2073720595.3478541,2073720595.3498678,-0.8818460440738771,-0.8818460440747334
0.24400000000000008,0.062,3053086407.122272,-2682506701.980472,3053086407.1325755,471681914.1393558,2268007045.290831,2268007045.2984853,-0.878621284911439,-0.878621284914404
0.24400000000000008,0.064,3330636222.345706,-2911972748.788015,3330636222.353788,538033148.0061085,2474186908.028239,2474186908.0342426,-0.874299249267787,-0.8742992492699085
0.24400000000000008,0.066,3621977193.9560943,-3154099473.309645,3621977193.966373,603840199.1955768,2690611629.795956,2690611629.803592,-0.87082256579745,-0.8708225657999213
0.24400000000000008,0.068,3924168737.906362,-3402730388.8937383,3924168737.9184937,675007843.0569783,2915096776.730441,2915096776.739453,-0.8671213233044247,-0.8671213233071053
0.24400000000000008,0.07,4231156115.3770447,-3651439666.789507,4231156115.3891478,752345948.1168069,3143144542.851519,3143144542.8605103,-0.8629886412153045,-0.8629886412177731
0.24400000000000008,0.07200000000000001,4561843774.261408,-3918643894.059565,4561843774.272421,838207851.1700413,3388798232.3084745,3388798232.316656,-0.859004404350642,-0.8590044043527157
0.24400000000000008,0.07400000000000001,4898682569.334571,-4186626476.7099895,4898682569.346226,930172260.5167805,3639021337.2199674,3639021337.2286253,-0.8546433489910193,-0.8546433489930526
0.24400000000000008,0.07600000000000001,5259603344.552725,-4472582499.17024,5259603344.566489,1032619982.9882253,3907133913.096311,3907133913.106536,-0.8503649811902085,-0.8503649811924339
0.24400000000000008,0.078,5626847453.002032,-4758925715.327709,5626847453.012376,1141897941.5994344,4179943822.230082,4179943822.237766,-0.8457534623192925,-0.8457534623208471
0.24400000000000008,0.08,6005463540.127097,-5058061559.084385,6005463540.142127,1243964407.0314338,4461201486.951558,4461201486.962724,-0.8422433214813388,-0.8422433214834467
0.24400000000000008,0.082,6392601559.115408,-5351421269.303277,6392601559.131616,1369471408.0749283,4748789729.62859,4748789729.640629,-0.8371272978305604,-0.8371272978326829
0.24400000000000008,0.084,6804524007.50785,-5662133411.411138,6804524007.521745,1505159724.7568471,5054789262.720118,5054789262.73044,-0.832113077292724,-0.8321130772944232
0.24400000000000008,0.08600000000000001,7212741220.329358,-5972630288.538608,7212741220.344846,1628655447.640153,5358036335.1018095,5358036335.113315,-0.8280666262768058,-0.8280666262785839
0.24400000000000008,0.08800000000000001,7656459888.630062,-6299342377.805736,7656459888.647882,1789165085.4130337,5687655917.268047,5687655917.281284,-0.8227486944907366,-0.8227486944926515
0.24400000000000008,0.09000000000000001,8106003381.736353,-6623974821.949233,8106003381.753618,1955659911.2985413,6021602512.147006,6021602512.159831,-0.8171690178244448,-0.8171690178261855
0.24400000000000008,0.092,8577109829.616727,-6959578318.459613,8577109829.635074,2139663779.7393427,6371567302.0009985,6371567302.014627,-0.8114129883720655,-0.8114129883738012
0.24400000000000008,0.094,9034013248.104239,-7287521275.040408,9034013248.120451,2297502931.386384,6710981270.020293,6710981270.032337,-0.8066759561766854,-0.806675956178133
0.24400000000000008,0.096,9512268169.395094,-7629037239.14833,9512268169.41178,2469215349.4124117,7066256354.407785,7066256354.42018,-0.8020208328104879,-0.8020208328118946
0.24400000000000008,0.098,10026199971.683855,-7979398929.6600895,10026199971.703161,2686758405.8320136,7448034264.679437,7448034264.693778,-0.7958547557579405,-0.795854755759473
0.24400000000000008,0.1,10563504888.165894,-8339913813.32999,10563504888.190044,2926926153.5878,7847175059.780379,7847175059.79832,-0.7895025279586873,-0.7895025279604923
0.24400000000000008,0.10200000000000001,11070656496.222536,-8680646426.719442,11070656496.246822,3126598084.774954,8223916254.336743,8223916254.354783,-0.7841130676994953,-0.7841130677012155
0.24400000000000008,0.10400000000000001,11614701063.260344,-9048722778.117313,11614701063.285772,3346282798.9816704,8628063646.993399,8628063647.012291,-0.7790749610181917,-0.7790749610198975
0.24400000000000008,0.10600000000000001,12183639569.645521,-9406531281.979555,12183639569.67493,3619514825.3177853,9050703680.308104,9050703680.32995,-0.7720625046552103,-0.7720625046570739
0.24400000000000008,0.10800000000000001,12741727592.197187,-9765625384.444527,12741727592.22392,3857043811.9227386,9465283354.203627,9465283354.223486,-0.766428674115144,-0.7664286741167521
0.24400000000000008,0.11,13321445521.261219,-10135587953.435745,13321445521.287596,4112379051.8955617,9895930958.651192,9895930958.670786,-0.7608474573753375,-0.760847457376844
0.24400000000000008,0.112,13930453237.592552,-10492461615.322527,13930453237.620756,4428997583.752493,10348336690.783041,10348336690.803991,-0.7532031755425196,-0.7532031755440446
0.24400000000000008,0.114,14541623357.444342,-10881277615.653622,14541623357.4696,4673591771.913179,10802348779.8158,10802348779.834562,-0.7482849299672056,-0.7482849299685054
0.24400000000000008,0.116,15167859474.685497,-11246329254.229958,15167859474.714334,4999514826.656519,11267552752.623516,11267552752.644936,-0.7414579013590028,-0.7414579013604125
