r_outer,t,C11,C12,C22,C66,E_eff_x,E_eff_y,nu_eff_xy,nu_eff_yx
0.22600000000000006,0.004,1262566.4362615957,-1167722.480521849,1262566.4326898998,49450.82620323478,937906.4955086142,937906.4928553543,-0.9248800302998823,-0.9248800276834733
0.22600000000000006,0.006,3792697.3873496,-3538710.5174614736,3792697.3860088033,161175.02515402235,2817432.3448882746,2817432.3438922544,-0.9330326565245403,-0.933032656194694
0.22600000000000006,0.008,8664605.83518284,-8109185.168107447,8664605.83786964,392788.2522560048,6436564.334707254,6436564.336703164,-0.935897756902609,-0.9358977571928208
0.22600000000000006,0.01,16797813.645948835,-15739300.303714866,16797813.642004006,807048.6612390514,12478375.85127628,12478375.848345835,-0.9369850528855577,-0.9369850526655145
0.22600000000000006,0.012,28926552.501374345,-27105354.968010977,28926552.489677288,1452866.55064019,21488296.143878087,21488296.135188844,-0.9370406299777264,-0.9370406295988144
0.22600000000000006,0.014,46753527.857435495,-43817239.945923716,46753527.85003101,2473688.022830564,34731192.12266637,34731192.1171659,-0.9371964418701005,-0.9371964417216742
0.22600000000000006,0.016,69452795.04307818,-65005433.06571479,69452795.0408575,3846765.9928645585,51593504.8891438,51593504.88749414,-0.9359656875936178,-0.9359656875636911
0.22600000000000006,0.018000000000000002,99007993.12990184,-92526160.98404476,99007993.1268975,5769694.313496398,73548794.89649852,73548794.89426672,-0.9345322338314136,-0.9345322338030557
0.22600000000000006,0.02,137228671.72539404,-128160775.47950217,137228671.7209038,8291326.111631074,101941298.996007,101941298.99267142,-0.9339212707688087,-0.93392127073825
0.22600000000000006,0.022000000000000002,182052997.07089594,-169727829.63848087,182052997.06824672,11454759.681527048,135239369.25266555,135239369.25069758,-0.9322990138682228,-0.9322990138546561
0.22600000000000006,0.024,237765169.3947679,-221362486.83395985,237765169.38936952,15596592.410316207,176625554.4075419,176625554.40353167,-0.9310130975132516,-0.9310130974921131
0.22600000000000006,0.026,301124095.3324908,-279773912.5420773,301124095.3316222,20621383.652490094,223692185.10413605,223692185.1034908,-0.9290983912594828,-0.9290983912568027
